,type,id,stac_version,description,links,created,updated,crs,itemType,title,extent,license,providers,summaries
10,Collection,ch.are.landschaftstypen,1.0.0,"The landscape typology of Switzerland provides a technical basis for addressing a range of questions relating to spatial effects. The landscape typology of Switzerland is primarily used for carrying out governmental tasks. For this reason, a scale of 1:100,000 was chosen. The landscape types have been selected on the basis of a range of criteria. Distinctions are made between types of landscape in the Jura, the Central Plateau and the Alps as well as landscape types which are independent from those geographical areas.","[{'rel': 'self', 'href': 'https://data.geo.admin.ch/api/stac/v0.9/collections/ch.are.landschaftstypen'}, {'rel': <RelType.ROOT: 'root'>, 'href': 'https://data.geo.admin.ch/api/stac/v0.9/', 'type': <MediaType.JSON: 'application/json'>, 'title': 'data.geo.admin.ch'}, {'rel': 'parent', 'href': 'https://data.geo.admin.ch/api/stac/v0.9/'}, {'rel': 'items', 'href': 'https://data.geo.admin.ch/api/stac/v0.9/collections/ch.are.landschaftstypen/items'}, {'rel': 'alternate', 'href': 'https://data.geo.admin.ch/browser/index.html#/collections/ch.are.landschaftstypen', 'type': 'text/html', 'title': 'STAC Browser'}, {'rel': 'license', 'href': 'https://opendata.swiss/en/terms-of-use/#terms_by', 'title': 'Terms of use'}, {'rel': 'describedby', 'href': 'https://www.geocat.ch/geonetwork/srv/eng/catalog.search#/metadata/27a33007-d187-41d9-97b7-6dc733a06e9b', 'title': 'Metadata'}, {'rel': 'about', 'href': 'https://www.are.admin.ch/are/de/home/laendliche-raeume-und-berggebiete/grundlagen-und-daten/landschaftstypologie-schweiz.html', 'title': 'Further information'}]",2021-10-13T14:54:28.352615Z,2022-09-14T09:16:07.647906Z,['http://www.opengis.net/def/crs/OGC/1.3/CRS84'],Feature,Landscape typology of Switzerland,"{'spatial': {'bbox': [[5.96, 45.82, 10.49, 47.81]]}, 'temporal': {'interval': [['2010-08-31T00:00:00Z', '2010-08-31T00:00:00Z']]}}",proprietary,"[{'name': 'Federal Office for Spatial Development - ARE', 'roles': ['producer', 'licensor'], 'url': 'https://www.are.admin.ch/'}]",{'proj:epsg': [2056]}
11,Collection,ch.are.reisezeit-agglomerationen-miv,1.0.0,"Travel time to agglomerations and core communities outside the agglomerations on the road network. From each traffic zone, the travel time to the fastest accessible agglomeration or core municipality is determined. Source: National Passenger Transport Model (NPVM) of DETEC.","[{'rel': 'self', 'href': 'https://data.geo.admin.ch/api/stac/v0.9/collections/ch.are.reisezeit-agglomerationen-miv'}, {'rel': <RelType.ROOT: 'root'>, 'href': 'https://data.geo.admin.ch/api/stac/v0.9/', 'type': <MediaType.JSON: 'application/json'>, 'title': 'data.geo.admin.ch'}, {'rel': 'parent', 'href': 'https://data.geo.admin.ch/api/stac/v0.9/'}, {'rel': 'items', 'href': 'https://data.geo.admin.ch/api/stac/v0.9/collections/ch.are.reisezeit-agglomerationen-miv/items'}, {'rel': 'alternate', 'href': 'https://data.geo.admin.ch/browser/index.html#/collections/ch.are.reisezeit-agglomerationen-miv', 'type': 'text/html', 'title': 'STAC Browser'}, {'rel': 'license', 'href': 'https://opendata.swiss/en/terms-of-use/#terms_by', 'title': 'Terms of use'}, {'rel': 'describedby', 'href': 'https://www.geocat.ch/geonetwork/srv/eng/catalog.search#/metadata/d23ebfb6-00a4-44d6-8463-4d34d57a5ff4', 'title': 'Metadata'}, {'rel': 'about', 'href': 'https://www.are.admin.ch/are/de/home/verkehr-und-infrastruktur/grundlagen-und-daten/verkehrsmodellierung/npvm.html', 'title': 'Further information'}]",2021-10-13T14:55:51.050468Z,2022-09-14T09:16:56.559653Z,['http://www.opengis.net/def/crs/OGC/1.3/CRS84'],Feature,Travel time to agglomerations and core communities by by road,"{'spatial': {'bbox': [[5.96, 45.82, 10.49, 47.81]]}, 'temporal': {'interval': [['2017-06-30T00:00:00Z', '2017-06-30T00:00:00Z']]}}",proprietary,"[{'name': 'Federal Office for Spatial Development - ARE', 'roles': ['producer', 'licensor'], 'url': 'https://www.are.admin.ch/'}]",{'proj:epsg': [2056]}
12,Collection,ch.are.reisezeit-agglomerationen-oev,1.0.0,"Travel time to agglomerations and core communities outside the agglomerations by public transport. From each traffic zone, the travel time to the fastest accessible agglomeration or core municipality is determined. Source: National Passenger Transport Model (NPVM) of DETEC.","[{'rel': 'self', 'href': 'https://data.geo.admin.ch/api/stac/v0.9/collections/ch.are.reisezeit-agglomerationen-oev'}, {'rel': <RelType.ROOT: 'root'>, 'href': 'https://data.geo.admin.ch/api/stac/v0.9/', 'type': <MediaType.JSON: 'application/json'>, 'title': 'data.geo.admin.ch'}, {'rel': 'parent', 'href': 'https://data.geo.admin.ch/api/stac/v0.9/'}, {'rel': 'items', 'href': 'https://data.geo.admin.ch/api/stac/v0.9/collections/ch.are.reisezeit-agglomerationen-oev/items'}, {'rel': 'alternate', 'href': 'https://data.geo.admin.ch/browser/index.html#/collections/ch.are.reisezeit-agglomerationen-oev', 'type': 'text/html', 'title': 'STAC Browser'}, {'rel': 'license', 'href': 'https://opendata.swiss/en/terms-of-use/#terms_by', 'title': 'Terms of use'}, {'rel': 'describedby', 'href': 'https://www.geocat.ch/geonetwork/srv/eng/catalog.search#/metadata/333489d5-6ea1-468d-b1d5-bd213d9f1d0b', 'title': 'Metadata'}, {'rel': 'about', 'href': 'https://www.are.admin.ch/are/de/home/verkehr-und-infrastruktur/grundlagen-und-daten/verkehrsmodellierung/npvm.html', 'title': 'Further information'}]",2021-10-13T14:57:09.985673Z,2022-09-14T09:17:11.215435Z,['http://www.opengis.net/def/crs/OGC/1.3/CRS84'],Feature,Travel time to agglomerations and core communities by public transport,"{'spatial': {'bbox': [[5.96, 45.82, 10.49, 47.81]]}, 'temporal': {'interval': [['2017-06-30T00:00:00Z', '2017-06-30T00:00:00Z']]}}",proprietary,"[{'name': 'Federal Office for Spatial Development - ARE', 'roles': ['producer', 'licensor'], 'url': 'https://www.are.admin.ch/'}]",{'proj:epsg': [2056]}
13,Collection,ch.are.reisezeit-miv,1.0.0,"Travel time to the 6 major centres of Basel, Bern, Geneva, Lausanne, Lugano and Zurich on the road network. From each traffic zone, the travel time to the fastest accessible centre is determined. Source: National Passenger Traffic Model (NPVM) of DETEC.","[{'rel': 'self', 'href': 'https://data.geo.admin.ch/api/stac/v0.9/collections/ch.are.reisezeit-miv'}, {'rel': <RelType.ROOT: 'root'>, 'href': 'https://data.geo.admin.ch/api/stac/v0.9/', 'type': <MediaType.JSON: 'application/json'>, 'title': 'data.geo.admin.ch'}, {'rel': 'parent', 'href': 'https://data.geo.admin.ch/api/stac/v0.9/'}, {'rel': 'items', 'href': 'https://data.geo.admin.ch/api/stac/v0.9/collections/ch.are.reisezeit-miv/items'}, {'rel': 'alternate', 'href': 'https://data.geo.admin.ch/browser/index.html#/collections/ch.are.reisezeit-miv', 'type': 'text/html', 'title': 'STAC Browser'}, {'rel': 'license', 'href': 'https://opendata.swiss/en/terms-of-use/#terms_by', 'title': 'Terms of use'}, {'rel': 'describedby', 'href': 'https://www.geocat.ch/geonetwork/srv/eng/catalog.search#/metadata/aee88d88-6fa6-445c-8d4d-5b40f592436b', 'title': 'Metadata'}, {'rel': 'about', 'href': 'https://www.are.admin.ch/are/de/home/verkehr-und-infrastruktur/grundlagen-und-daten/verkehrserschliessung-in-der-schweiz.html', 'title': 'Further information'}]",2021-10-13T14:58:23.379076Z,2022-09-14T09:17:27.196537Z,['http://www.opengis.net/def/crs/OGC/1.3/CRS84'],Feature,Travel time to 6 major centres by road,"{'spatial': {'bbox': [[5.96, 45.82, 10.49, 47.81]]}, 'temporal': {'interval': [['2017-06-30T00:00:00Z', '2017-06-30T00:00:00Z']]}}",proprietary,"[{'name': 'Federal Office for Spatial Development - ARE', 'roles': ['producer', 'licensor'], 'url': 'https://www.are.admin.ch/'}]",{'proj:epsg': [2056]}
14,Collection,ch.are.reisezeit-oev,1.0.0,"Travel time to the 6 major centres of Basel, Bern, Geneva, Lausanne, Lugano and Zurich by public transport. From each traffic zone, the travel time to the fastest accessible centre is determined. Source: National Passenger Transport Model (NPVM) of DETEC.","[{'rel': 'self', 'href': 'https://data.geo.admin.ch/api/stac/v0.9/collections/ch.are.reisezeit-oev'}, {'rel': <RelType.ROOT: 'root'>, 'href': 'https://data.geo.admin.ch/api/stac/v0.9/', 'type': <MediaType.JSON: 'application/json'>, 'title': 'data.geo.admin.ch'}, {'rel': 'parent', 'href': 'https://data.geo.admin.ch/api/stac/v0.9/'}, {'rel': 'items', 'href': 'https://data.geo.admin.ch/api/stac/v0.9/collections/ch.are.reisezeit-oev/items'}, {'rel': 'alternate', 'href': 'https://data.geo.admin.ch/browser/index.html#/collections/ch.are.reisezeit-oev', 'type': 'text/html', 'title': 'STAC Browser'}, {'rel': 'license', 'href': 'https://opendata.swiss/en/terms-of-use/#terms_by', 'title': 'Terms of use'}, {'rel': 'describedby', 'href': 'https://www.geocat.ch/geonetwork/srv/eng/catalog.search#/metadata/b8193af2-bc91-4baa-92aa-64c6cbccb4a8', 'title': 'Metadata'}, {'rel': 'about', 'href': 'https://www.are.admin.ch/are/de/home/verkehr-und-infrastruktur/grundlagen-und-daten/verkehrsmodellierung/nationales-personenverkehrsmodell.html', 'title': 'Further information'}]",2021-10-13T14:59:40.660149Z,2022-09-14T09:17:39.319818Z,['http://www.opengis.net/def/crs/OGC/1.3/CRS84'],Feature,Travel time to 6 major centres by public transport,"{'spatial': {'bbox': [[5.96, 45.82, 10.49, 47.81]]}, 'temporal': {'interval': [['2017-06-30T00:00:00Z', '2017-06-30T00:00:00Z']]}}",proprietary,"[{'name': 'Federal Office for Spatial Development - ARE', 'roles': ['producer', 'licensor'], 'url': 'https://www.are.admin.ch/'}]",{'proj:epsg': [2056]}
15,Collection,ch.are.windenergie-bundesinteressen,1.0.0,"The wind energy concept is a concept as defined in Article 13 of the Swiss Spatial Planning Act (SPA, SR 700). The concept defines both the principal federal government interests which must be taken into account when planning wind energy plants, and the main areas with wind-power potential which must be investigated as part of cantonal structural planning. In this way, the wind energy concept increases planning reliability.
The references to federal government interests in the planning of wind energy plants are based on a synthesis of the restrictions that apply with regard to noise abatement, the federal government’s sectoral plans, measures to conserve the landscape, nature and cultural heritage and protect endangered species, as well as technical facilities which fall within the federal government’s authority. It should be noted, however, that a lack of data means that no (comprehensive) statement can be made with regard to a number of relevant federal government interests. Further examination of these federal government interests is therefore required at the appropriate level as part of cantonal structural planning and land use planning. The content of the map does not constitute any legally binding statement. Certain elements of this content are based on information which is binding on public authorities, such as assets included in federal inventories, but the map itself is not binding on any public authority.
The query function shows details of the grid cell in question. In the interests of completeness, the map and the query results must be consulted in parallel with the content of the wind energy concept and the associated explanatory report.","[{'rel': 'self', 'href': 'https://data.geo.admin.ch/api/stac/v0.9/collections/ch.are.windenergie-bundesinteressen'}, {'rel': <RelType.ROOT: 'root'>, 'href': 'https://data.geo.admin.ch/api/stac/v0.9/', 'type': <MediaType.JSON: 'application/json'>, 'title': 'data.geo.admin.ch'}, {'rel': 'parent', 'href': 'https://data.geo.admin.ch/api/stac/v0.9/'}, {'rel': 'items', 'href': 'https://data.geo.admin.ch/api/stac/v0.9/collections/ch.are.windenergie-bundesinteressen/items'}, {'rel': 'alternate', 'href': 'https://data.geo.admin.ch/browser/index.html#/collections/ch.are.windenergie-bundesinteressen', 'type': 'text/html', 'title': 'STAC Browser'}, {'rel': 'license', 'href': 'https://opendata.swiss/en/terms-of-use/#terms_by', 'title': 'Terms of use'}, {'rel': 'describedby', 'href': 'https://www.geocat.ch/geonetwork/srv/eng/catalog.search#/metadata/171a7520-27b2-4a60-9251-acf9b450d6b6', 'title': 'Metadata'}, {'rel': 'about', 'href': 'https://www.are.admin.ch/windenergie', 'title': 'Further information'}]",2021-10-13T15:00:54.069763Z,2022-09-14T09:19:08.322886Z,['http://www.opengis.net/def/crs/OGC/1.3/CRS84'],Feature,The wind energy concept – Map indicating federal government interests in the planning of wind energy plants,"{'spatial': {'bbox': [[5.96, 45.82, 10.49, 47.81]]}, 'temporal': {'interval': [['2020-09-25T00:00:00Z', '2020-09-25T00:00:00Z']]}}",proprietary,"[{'name': 'Federal Office for Spatial Development - ARE', 'roles': ['producer', 'licensor'], 'url': 'https://www.are.admin.ch/'}]",{'proj:epsg': [2056]}
16,Collection,ch.are.wohnungsinventar-zweitwohnungsanteil,1.0.0,"The apartment inventory map service shows the status in blue primer of the municipalities that are subject to the building regulations of the Second Housing Act (ZWG, SR 702) and are only allowed to set up second homes under strict conditions (ZWG Art. 7ff.). The Second Homes Act defines the limit of a second home proportion at 20 per cent. The Second Homes Act obliges all Swiss municipalities to create an annual apartment inventory to calculate the number of proportion of second apartments. The basis for this is the Swiss Federal Register of Buildings and Dwellings. The Swiss Federal Register of Buildings and Dwellings is maintained by the municipalities and evaluated by the Federal Office for Spatial Development by 31.12. The Federal Office for Spatial Development will publish the apartment inventory and number of second apartments at the end of March. Municipalities whose second apartment share in March was under or over the limit of 20 per cent will be subject to a procedure to check the second apartment share. The list of the state of proceedings (status) will be updated at the end of October. The percentages of the apartment inventory will remain unchanged until the next publication of the apartment inventories at the end of March, as the exact values ​​do not always have to be determined in the examination procedure for the decision below or above 20 percent second home share. For more precise information, the municipalities are responsible for ongoing proceedings. The municipalities have to show the total number of apartments and first apartments in the apartment inventory, however, there is no obligation to declare first apartments, equivalent apartments or second apartments as such in the RBD. Therefore, the data from the apartment inventory regarding second apartments cannot be compared with data from other municipalities.","[{'rel': 'self', 'href': 'https://data.geo.admin.ch/api/stac/v0.9/collections/ch.are.wohnungsinventar-zweitwohnungsanteil'}, {'rel': <RelType.ROOT: 'root'>, 'href': 'https://data.geo.admin.ch/api/stac/v0.9/', 'type': <MediaType.JSON: 'application/json'>, 'title': 'data.geo.admin.ch'}, {'rel': 'parent', 'href': 'https://data.geo.admin.ch/api/stac/v0.9/'}, {'rel': 'items', 'href': 'https://data.geo.admin.ch/api/stac/v0.9/collections/ch.are.wohnungsinventar-zweitwohnungsanteil/items'}, {'rel': 'alternate', 'href': 'https://data.geo.admin.ch/browser/index.html#/collections/ch.are.wohnungsinventar-zweitwohnungsanteil', 'type': 'text/html', 'title': 'STAC Browser'}, {'rel': 'license', 'href': 'https://opendata.swiss/en/terms-of-use/#terms_by', 'title': 'Terms of use'}, {'rel': 'describedby', 'href': 'https://www.geocat.ch/geonetwork/srv/eng/catalog.search#/metadata/ed80ebde-99a0-4523-bc8a-4ec23426d966', 'title': 'Metadata'}, {'rel': 'about', 'href': 'https://www.are.admin.ch/are/de/home/raumentwicklung-und-raumplanung/raumplanungsrecht/zweitwohnungen.html', 'title': 'Further information'}]",2021-10-13T15:02:10.178170Z,2023-04-03T07:24:05.800125Z,['http://www.opengis.net/def/crs/OGC/1.3/CRS84'],Feature,Housing inventory and secondary homes rate,"{'spatial': {'bbox': [[5.96, 45.82, 10.49, 47.81]]}, 'temporal': {'interval': [['2016-12-31T00:00:00Z', '2023-03-31T00:00:00Z']]}}",proprietary,"[{'name': 'Federal Office for Spatial Development - ARE', 'roles': ['producer', 'licensor'], 'url': 'https://www.are.admin.ch/'}]",{'proj:epsg': [2056]}
17,Collection,ch.astra.hauptstrassennetz,1.0.0,Main roads network,"[{'rel': 'self', 'href': 'https://data.geo.admin.ch/api/stac/v0.9/collections/ch.astra.hauptstrassennetz'}, {'rel': <RelType.ROOT: 'root'>, 'href': 'https://data.geo.admin.ch/api/stac/v0.9/', 'type': <MediaType.JSON: 'application/json'>, 'title': 'data.geo.admin.ch'}, {'rel': 'parent', 'href': 'https://data.geo.admin.ch/api/stac/v0.9/'}, {'rel': 'items', 'href': 'https://data.geo.admin.ch/api/stac/v0.9/collections/ch.astra.hauptstrassennetz/items'}, {'rel': 'alternate', 'href': 'https://data.geo.admin.ch/browser/index.html#/collections/ch.astra.hauptstrassennetz', 'type': 'text/html', 'title': 'STAC Browser'}, {'rel': 'license', 'href': 'http://disclaimer.admin.ch', 'title': 'Terms of use'}, {'rel': 'describedby', 'href': 'https://www.geocat.ch/geonetwork/srv/eng/catalog.search#/metadata/c1333de6-fb91-4b0b-be95-8eab89b05358', 'title': 'Metadata'}, {'rel': 'about', 'href': 'https://map.geo.admin.ch/?layers=ch.astra.hauptstrassennetz', 'title': 'Further information'}]",2022-02-17T10:43:24.946375Z,2022-09-15T08:05:17.612960Z,['http://www.opengis.net/def/crs/OGC/1.3/CRS84'],Feature,Main roads network,"{'spatial': {'bbox': [[5.96, 45.82, 10.49, 47.81]]}, 'temporal': {'interval': [['2020-01-01T00:00:00Z', '2020-01-01T00:00:00Z']]}}",proprietary,"[{'name': 'Federal Roads Office - FEDRO', 'roles': ['producer', 'licensor'], 'url': 'https://www.astra.admin.ch/'}]",{'proj:epsg': [2056]}
18,Collection,ch.astra.ivs-gelaendekarte,1.0.0,"The terrain map forms the cartographical basis of the first version of the inventory. It contains supplementary information about the objects specified in Article 3 of the Ordinance on the Federal Inventory of Historic Swiss Transport Routes (ITRO) and on the objects of regional and local importance. The terrain map will not be updated in the near future and, for this reason, is only provided as supplementary information in the electronic publication and as a separate map in the printed version (see Article 4 of the ITRO).","[{'rel': 'self', 'href': 'https://data.geo.admin.ch/api/stac/v0.9/collections/ch.astra.ivs-gelaendekarte'}, {'rel': <RelType.ROOT: 'root'>, 'href': 'https://data.geo.admin.ch/api/stac/v0.9/', 'type': <MediaType.JSON: 'application/json'>, 'title': 'data.geo.admin.ch'}, {'rel': 'parent', 'href': 'https://data.geo.admin.ch/api/stac/v0.9/'}, {'rel': 'items', 'href': 'https://data.geo.admin.ch/api/stac/v0.9/collections/ch.astra.ivs-gelaendekarte/items'}, {'rel': 'alternate', 'href': 'https://data.geo.admin.ch/browser/index.html#/collections/ch.astra.ivs-gelaendekarte', 'type': 'text/html', 'title': 'STAC Browser'}, {'rel': 'license', 'href': 'http://disclaimer.admin.ch', 'title': 'Terms of use'}, {'rel': 'describedby', 'href': 'https://www.geocat.ch/geonetwork/srv/eng/catalog.search#/metadata/c99e4a84-b340-4c83-ad3f-f5bcb15a1bf1', 'title': 'Metadata'}, {'rel': 'about', 'href': 'http://www.ivs.admin.ch', 'title': 'Further information'}]",2022-02-17T10:43:27.508742Z,2022-09-15T08:05:45.291412Z,['http://www.opengis.net/def/crs/OGC/1.3/CRS84'],Feature,"Federal inventory of historical routes in Switzerland, terrain map","{'spatial': {'bbox': [[5.96, 45.82, 10.49, 47.81]]}, 'temporal': {'interval': [['2015-12-31T00:00:00Z', '2015-12-31T00:00:00Z']]}}",proprietary,"[{'name': 'Federal Roads Office - FEDRO', 'roles': ['producer', 'licensor'], 'url': 'https://www.astra.admin.ch/'}]",{'proj:epsg': [2056]}
19,Collection,ch.astra.ivs-nat,1.0.0,"The inventory of historical routes in Switzerland (IHR) contains comprehensive information about the course of the historical routes, their history, their condition and their importance in terms of the Natural Culture and Heritage Act (NCHA). The IHR consists of two parts: the federal inventory and the additional historical routes (Ordinance on the Federal Inventory of Historic Swiss Transport Routes (ITRO), Article 3). The objects of national importance with visible historic substance make up the legally protected federal inventory. Objects which are of national importance in a historical context but which have no or little structural substance are not included in the federal inventory. Numerous objects which have been designated by the cantons as being of regional or local importance also form part of the IHR but not of the federal inventory. You can find more information about the inventory via the following link: http://www.ivs.admin.ch/. The complete dataset of the inventory can be displayed in the following WebGIS application and also downloaded: http://ivs-gis.admin.ch (see Article 4 of the ITRO).","[{'rel': 'self', 'href': 'https://data.geo.admin.ch/api/stac/v0.9/collections/ch.astra.ivs-nat'}, {'rel': <RelType.ROOT: 'root'>, 'href': 'https://data.geo.admin.ch/api/stac/v0.9/', 'type': <MediaType.JSON: 'application/json'>, 'title': 'data.geo.admin.ch'}, {'rel': 'parent', 'href': 'https://data.geo.admin.ch/api/stac/v0.9/'}, {'rel': 'items', 'href': 'https://data.geo.admin.ch/api/stac/v0.9/collections/ch.astra.ivs-nat/items'}, {'rel': 'alternate', 'href': 'https://data.geo.admin.ch/browser/index.html#/collections/ch.astra.ivs-nat', 'type': 'text/html', 'title': 'STAC Browser'}, {'rel': 'license', 'href': 'http://disclaimer.admin.ch', 'title': 'Terms of use'}, {'rel': 'describedby', 'href': 'https://www.geocat.ch/geonetwork/srv/eng/catalog.search#/metadata/70b6e2ac-c7ea-4699-a22e-65792aa3b0b9', 'title': 'Metadata'}, {'rel': 'about', 'href': 'http://www.ivs.admin.ch/', 'title': 'Further information'}]",2022-02-17T10:43:29.005148Z,2022-09-15T08:06:23.078368Z,['http://www.opengis.net/def/crs/OGC/1.3/CRS84'],Feature,Federal inventory of historical routes in Switzerland (IHR),"{'spatial': {'bbox': [[5.96, 45.82, 10.49, 47.81]]}, 'temporal': {'interval': [['2010-04-16T00:00:00Z', '2010-04-16T00:00:00Z']]}}",proprietary,"[{'name': 'Federal Roads Office - FEDRO', 'roles': ['producer', 'licensor'], 'url': 'https://www.astra.admin.ch/'}]",{'proj:epsg': [2056]}
20,Collection,ch.astra.ivs-nat_abgrenzungen,1.0.0,"The boundaries form part of the inventory map, regardless of the classification (national, regional, local). On the map the boundaries mark the beginning and end of a section (of a route). The boundaries are point objects.","[{'rel': 'self', 'href': 'https://data.geo.admin.ch/api/stac/v0.9/collections/ch.astra.ivs-nat_abgrenzungen'}, {'rel': <RelType.ROOT: 'root'>, 'href': 'https://data.geo.admin.ch/api/stac/v0.9/', 'type': <MediaType.JSON: 'application/json'>, 'title': 'data.geo.admin.ch'}, {'rel': 'parent', 'href': 'https://data.geo.admin.ch/api/stac/v0.9/'}, {'rel': 'items', 'href': 'https://data.geo.admin.ch/api/stac/v0.9/collections/ch.astra.ivs-nat_abgrenzungen/items'}, {'rel': 'alternate', 'href': 'https://data.geo.admin.ch/browser/index.html#/collections/ch.astra.ivs-nat_abgrenzungen', 'type': 'text/html', 'title': 'STAC Browser'}, {'rel': 'license', 'href': 'http://disclaimer.admin.ch', 'title': 'Terms of use'}, {'rel': 'describedby', 'href': 'https://www.geocat.ch/geonetwork/srv/eng/catalog.search#/metadata/aab3c0bf-bfa3-48e0-84d7-1a7b86e04509', 'title': 'Metadata'}, {'rel': 'about', 'href': 'http://www.ivs.admin.ch/', 'title': 'Further information'}]",2022-02-17T10:43:30.426011Z,2022-09-15T08:06:36.539678Z,['http://www.opengis.net/def/crs/OGC/1.3/CRS84'],Feature,"Federal inventory of historical routes in Switzerland, boundaries","{'spatial': {'bbox': [[5.96, 45.82, 10.49, 47.81]]}, 'temporal': {'interval': [['2015-12-31T00:00:00Z', '2015-12-31T00:00:00Z']]}}",proprietary,"[{'name': 'Federal Roads Office - FEDRO', 'roles': ['producer', 'licensor'], 'url': 'https://www.astra.admin.ch/'}]",{'proj:epsg': [21781]}
21,Collection,ch.astra.ivs-nat-verlaeufe,1.0.0,"The course of historical routes of national importance is supplementary information for the federal inventory. It shows historical routes of national importance with no or little structural substance, whose layout is still identifiable (Article 2 of the ITRO). The courses represented do not form part of the national inventory.","[{'rel': 'self', 'href': 'https://data.geo.admin.ch/api/stac/v0.9/collections/ch.astra.ivs-nat-verlaeufe'}, {'rel': <RelType.ROOT: 'root'>, 'href': 'https://data.geo.admin.ch/api/stac/v0.9/', 'type': <MediaType.JSON: 'application/json'>, 'title': 'data.geo.admin.ch'}, {'rel': 'parent', 'href': 'https://data.geo.admin.ch/api/stac/v0.9/'}, {'rel': 'items', 'href': 'https://data.geo.admin.ch/api/stac/v0.9/collections/ch.astra.ivs-nat-verlaeufe/items'}, {'rel': 'alternate', 'href': 'https://data.geo.admin.ch/browser/index.html#/collections/ch.astra.ivs-nat-verlaeufe', 'type': 'text/html', 'title': 'STAC Browser'}, {'rel': 'license', 'href': 'http://disclaimer.admin.ch', 'title': 'Terms of use'}, {'rel': 'describedby', 'href': 'https://www.geocat.ch/geonetwork/srv/eng/catalog.search#/metadata/8c750eb5-d781-4b14-8dee-3d8943b04465', 'title': 'Metadata'}, {'rel': 'about', 'href': 'http://www.ivs.admin.ch/', 'title': 'Further information'}]",2022-02-17T10:43:31.500202Z,2022-09-15T08:07:15.333650Z,['http://www.opengis.net/def/crs/OGC/1.3/CRS84'],Feature,Course of historical routes of national importance without substance,"{'spatial': {'bbox': [[5.96, 45.82, 10.49, 47.81]]}, 'temporal': {'interval': [['2010-04-16T00:00:00Z', '2010-04-16T00:00:00Z']]}}",proprietary,"[{'name': 'Federal Roads Office - FEDRO', 'roles': ['producer', 'licensor'], 'url': 'https://www.astra.admin.ch/'}]",{'proj:epsg': [21781]}
